"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Canadian Overnight Repo Rate Average (CORRA)"

"DESCRIPTION"
"Canadian Overnight Repo Rate Average (CORRA)"

"LINK"
"https://www.bankofcanada.ca/?p=212119"

"SERIES"
"id","label","description"
"AVG.INTWO","Canadian Overnight Repo Rate Average (CORRA) (%)","Canadian Overnight Repo Rate Average (CORRA) (%)"
"CORRA_TOTAL_VOLUME","Total dollar trading volume of all trades eligible for CORRA ($)","Total dollar trading volume of all trades eligible for CORRA ($)"
"CORRA_TRIMMED_VOLUME","Trimmed dollar volume of trades eligible for CORRA ($)","Trimmed dollar volume of trades eligible for CORRA ($)"
"CORRA_NUMBER_OF_SUBMITTERS","Number of unique data submitters for CORRA","Number of unique data submitters for CORRA"
"CORRA_RATE_AT_TRIM","Rate at which daily CORRA trading volume is trimmed (%)","Rate at which daily CORRA trading volume is trimmed (%)"
"CORRA_RATE_AT_PERCENTILE_5","Rate at 5th percentile of the trimmed trading volume (%)","Rate at 5th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_25","Rate at 25th percentile of the trimmed trading volume (%)","Rate at 25th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_75","Rate at 75th percentile of the trimmed trading volume (%)","Rate at 75th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_95","Rate at 95th percentile of the trimmed trading volume (%)","Rate at 95th percentile of the trimmed trading volume (%)"
"CORRA_PUBLICATION_STATUS","Publication status","Publication status"
"CORRA_CALCULATION_METHODOLOGY","Calculation methodology","Calculation methodology"

"OBSERVATIONS"
"date","AVG.INTWO","CORRA_TOTAL_VOLUME","CORRA_TRIMMED_VOLUME","CORRA_NUMBER_OF_SUBMITTERS","CORRA_RATE_AT_TRIM","CORRA_RATE_AT_PERCENTILE_5","CORRA_RATE_AT_PERCENTILE_25","CORRA_RATE_AT_PERCENTILE_75","CORRA_RATE_AT_PERCENTILE_95","CORRA_PUBLICATION_STATUS","CORRA_CALCULATION_METHODOLOGY"
"2006-06-15","4.2514","","","","","","","","","",""
"2006-06-16","4.2470","","","","","","","","","",""
"2006-06-19","4.2231","","","","","","","","","",""
"2006-06-20","4.2286","","","","","","","","","",""
"2006-06-21","4.2548","","","","","","","","","",""
"2006-06-22","4.2596","","","","","","","","","",""
"2006-06-23","4.2455","","","","","","","","","",""
"2006-06-26","4.2600","","","","","","","","","",""
"2006-06-27","4.2601","","","","","","","","","",""
"2006-06-28","4.2615","","","","","","","","","",""
"2006-06-29","4.2648","","","","","","","","","",""
"2006-06-30","4.2755","","","","","","","","","",""
"2006-07-04","4.2471","","","","","","","","","",""
"2006-07-05","4.2648","","","","","","","","","",""
"2006-07-06","4.2438","","","","","","","","","",""
"2006-07-07","4.2492","","","","","","","","","",""
"2006-07-10","4.2489","","","","","","","","","",""
"2006-07-11","4.2425","","","","","","","","","",""
"2006-07-12","4.2500","","","","","","","","","",""
"2006-07-13","4.2477","","","","","","","","","",""
"2006-07-14","4.2435","","","","","","","","","",""
"2006-07-17","4.2500","","","","","","","","","",""
"2006-07-18","4.2529","","","","","","","","","",""
"2006-07-19","4.2451","","","","","","","","","",""
"2006-07-20","4.2491","","","","","","","","","",""
"2006-07-21","4.2263","","","","","","","","","",""
"2006-07-24","4.2549","","","","","","","","","",""
"2006-07-25","4.2587","","","","","","","","","",""
"2006-07-26","4.2486","","","","","","","","","",""
"2006-07-27","4.2511","","","","","","","","","",""
"2006-07-28","4.2382","","","","","","","","","",""
"2006-07-31","4.2437","","","","","","","","","",""
"2006-08-01","4.2352","","","","","","","","","",""
"2006-08-02","4.2236","","","","","","","","","",""
"2006-08-03","4.2111","","","","","","","","","",""
"2006-08-04","4.2005","","","","","","","","","",""
"2006-08-08","4.1993","","","","","","","","","",""
"2006-08-09","4.2025","","","","","","","","","",""
"2006-08-10","4.2193","","","","","","","","","",""
"2006-08-11","4.2093","","","","","","","","","",""
"2006-08-14","4.1861","","","","","","","","","",""
"2006-08-15","4.2226","","","","","","","","","",""
"2006-08-16","4.1586","","","","","","","","","",""
"2006-08-17","4.2365","","","","","","","","","",""
"2006-08-18","4.2364","","","","","","","","","",""
"2006-08-21","4.2373","","","","","","","","","",""
"2006-08-22","4.2138","","","","","","","","","",""
"2006-08-23","4.2257","","","","","","","","","",""
"2006-08-24","4.2461","","","","","","","","","",""
"2006-08-25","4.2650","","","","","","","","","",""
"2006-08-28","4.2336","","","","","","","","","",""
"2006-08-29","4.2333","","","","","","","","","",""
"2006-08-30","4.2361","","","","","","","","","",""
"2006-08-31","4.2268","","","","","","","","","",""
"2006-09-01","4.2415","","","","","","","","","",""
"2006-09-05","4.2435","","","","","","","","","",""
"2006-09-06","4.2500","","","","","","","","","",""
"2006-09-07","4.2598","","","","","","","","","",""
"2006-09-08","4.2511","","","","","","","","","",""
"2006-09-11","4.2490","","","","","","","","","",""
"2006-09-12","4.2498","","","","","","","","","",""
"2006-09-13","4.2620","","","","","","","","","",""
"2006-09-14","4.2312","","","","","","","","","",""
"2006-09-15","4.2451","","","","","","","","","",""
"2006-09-18","4.2378","","","","","","","","","",""
"2006-09-19","4.2400","","","","","","","","","",""
"2006-09-20","4.2497","","","","","","","","","",""
"2006-09-21","4.2512","","","","","","","","","",""
"2006-09-22","4.2450","","","","","","","","","",""
"2006-09-25","4.2420","","","","","","","","","",""
"2006-09-26","4.2412","","","","","","","","","",""
"2006-09-27","4.2448","","","","","","","","","",""
"2006-09-28","4.2394","","","","","","","","","",""
"2006-09-29","4.2500","","","","","","","","","",""
"2006-10-02","4.2471","","","","","","","","","",""
"2006-10-03","4.2512","","","","","","","","","",""
"2006-10-04","4.2551","","","","","","","","","",""
"2006-10-05","4.2496","","","","","","","","","",""
"2006-10-06","4.2470","","","","","","","","","",""
"2006-10-10","4.2324","","","","","","","","","",""
"2006-10-11","4.2471","","","","","","","","","",""
"2006-10-12","4.2608","","","","","","","","","",""
"2006-10-13","4.2533","","","","","","","","","",""
"2006-10-16","4.2688","","","","","","","","","",""
"2006-10-17","4.2527","","","","","","","","","",""
"2006-10-18","4.2440","","","","","","","","","",""
"2006-10-19","4.2417","","","","","","","","","",""
"2006-10-20","4.2286","","","","","","","","","",""
"2006-10-23","4.2519","","","","","","","","","",""
"2006-10-24","4.2111","","","","","","","","","",""
"2006-10-25","4.2204","","","","","","","","","",""
"2006-10-26","4.1842","","","","","","","","","",""
"2006-10-27","4.2076","","","","","","","","","",""
"2006-10-30","4.2140","","","","","","","","","",""
"2006-10-31","4.2539","","","","","","","","","",""
"2006-11-01","4.2364","","","","","","","","","",""
"2006-11-02","4.2577","","","","","","","","","",""
"2006-11-03","4.2572","","","","","","","","","",""
"2006-11-06","4.2497","","","","","","","","","",""
"2006-11-07","4.2623","","","","","","","","","",""
"2006-11-08","4.2548","","","","","","","","","",""
"2006-11-09","4.2496","","","","","","","","","",""
"2006-11-10","4.2579","","","","","","","","","",""
"2006-11-14","4.2500","","","","","","","","","",""
"2006-11-15","4.2513","","","","","","","","","",""
"2006-11-16","4.2714","","","","","","","","","",""
"2006-11-17","4.2638","","","","","","","","","",""
"2006-11-20","4.2640","","","","","","","","","",""
"2006-11-21","4.2562","","","","","","","","","",""
"2006-11-22","4.2598","","","","","","","","","",""
"2006-11-23","4.2642","","","","","","","","","",""
"2006-11-24","4.2765","","","","","","","","","",""
"2006-11-27","4.2590","","","","","","","","","",""
"2006-11-28","4.2633","","","","","","","","","",""
"2006-11-29","4.2550","","","","","","","","","",""
"2006-11-30","4.2674","","","","","","","","","",""
"2006-12-01","4.2881","","","","","","","","","",""
"2006-12-04","4.2779","","","","","","","","","",""
"2006-12-05","4.2551","","","","","","","","","",""
"2006-12-06","4.2500","","","","","","","","","",""
"2006-12-07","4.2609","","","","","","","","","",""
"2006-12-08","4.2571","","","","","","","","","",""
"2006-12-11","4.2603","","","","","","","","","",""
"2006-12-12","4.2449","","","","","","","","","",""
"2006-12-13","4.2325","","","","","","","","","",""
"2006-12-14","4.2608","","","","","","","","","",""
"2006-12-15","4.2700","","","","","","","","","",""
"2006-12-18","4.2515","","","","","","","","","",""
"2006-12-19","4.2634","","","","","","","","","",""
"2006-12-20","4.2567","","","","","","","","","",""
"2006-12-21","4.2550","","","","","","","","","",""
"2006-12-22","4.2477","","","","","","","","","",""
"2006-12-27","4.2558","","","","","","","","","",""
"2006-12-28","4.2630","","","","","","","","","",""
"2006-12-29","4.2577","","","","","","","","","",""
"2007-01-02","4.2552","","","","","","","","","",""
"2007-01-03","4.2500","","","","","","","","","",""
"2007-01-04","4.2452","","","","","","","","","",""
"2007-01-05","4.2325","","","","","","","","","",""
"2007-01-08","4.2500","","","","","","","","","",""
"2007-01-09","4.2400","","","","","","","","","",""
"2007-01-10","4.2500","","","","","","","","","",""
"2007-01-11","4.2494","","","","","","","","","",""
"2007-01-12","4.2500","","","","","","","","","",""
"2007-01-15","4.2297","","","","","","","","","",""
"2007-01-16","4.2436","","","","","","","","","",""
"2007-01-17","4.2347","","","","","","","","","",""
"2007-01-18","4.2231","","","","","","","","","",""
"2007-01-19","4.2358","","","","","","","","","",""
"2007-01-22","4.2310","","","","","","","","","",""
"2007-01-23","4.2361","","","","","","","","","",""
"2007-01-24","4.2233","","","","","","","","","",""
"2007-01-25","4.2459","","","","","","","","","",""
"2007-01-26","4.2500","","","","","","","","","",""
"2007-01-29","4.2326","","","","","","","","","",""
"2007-01-30","4.2500","","","","","","","","","",""
"2007-01-31","4.2400","","","","","","","","","",""
"2007-02-01","4.2306","","","","","","","","","",""
"2007-02-02","4.2304","","","","","","","","","",""
"2007-02-05","4.2273","","","","","","","","","",""
"2007-02-06","4.2267","","","","","","","","","",""
"2007-02-07","4.2047","","","","","","","","","",""
"2007-02-08","4.2238","","","","","","","","","",""
"2007-02-09","4.2306","","","","","","","","","",""
"2007-02-12","4.2158","","","","","","","","","",""
"2007-02-13","4.2082","","","","","","","","","",""
"2007-02-14","4.2017","","","","","","","","","",""
"2007-02-15","4.2288","","","","","","","","","",""
"2007-02-16","4.2370","","","","","","","","","",""
"2007-02-19","4.2311","","","","","","","","","",""
"2007-02-20","4.2360","","","","","","","","","",""
"2007-02-21","4.2364","","","","","","","","","",""
"2007-02-22","4.2419","","","","","","","","","",""
"2007-02-23","4.2569","","","","","","","","","",""
"2007-02-26","4.2596","","","","","","","","","",""
"2007-02-27","4.2700","","","","","","","","","",""
"2007-02-28","4.2541","","","","","","","","","",""
"2007-03-01","4.2523","","","","","","","","","",""
"2007-03-02","4.2197","","","","","","","","","",""
"2007-03-05","4.2000","","","","","","","","","",""
"2007-03-06","4.1953","","","","","","","","","",""
"2007-03-07","4.1954","","","","","","","","","",""
"2007-03-08","4.2253","","","","","","","","","",""
"2007-03-09","4.2452","","","","","","","","","",""
"2007-03-12","4.2430","","","","","","","","","",""
"2007-03-13","4.2430","","","","","","","","","",""
"2007-03-14","4.2149","","","","","","","","","",""
"2007-03-15","4.2073","","","","","","","","","",""
"2007-03-16","4.2111","","","","","","","","","",""
"2007-03-19","4.2018","","","","","","","","","",""
"2007-03-20","4.2324","","","","","","","","","",""
"2007-03-21","4.2187","","","","","","","","","",""
"2007-03-22","4.2371","","","","","","","","","",""
"2007-03-23","4.2400","","","","","","","","","",""
"2007-03-26","4.2482","","","","","","","","","",""
"2007-03-27","4.2500","","","","","","","","","",""
"2007-03-28","4.2502","","","","","","","","","",""
"2007-03-29","4.2533","","","","","","","","","",""
"2007-03-30","4.2637","","","","","","","","","",""
"2007-04-02","4.2639","","","","","","","","","",""
"2007-04-03","4.2522","","","","","","","","","",""
"2007-04-04","4.2503","","","","","","","","","",""
"2007-04-05","4.2777","","","","","","","","","",""
"2007-04-09","4.2647","","","","","","","","","",""
"2007-04-10","4.2582","","","","","","","","","",""
"2007-04-11","4.2420","","","","","","","","","",""
"2007-04-12","4.2414","","","","","","","","","",""
"2007-04-13","4.2572","","","","","","","","","",""
"2007-04-16","4.2500","","","","","","","","","",""
"2007-04-17","4.2446","","","","","","","","","",""
"2007-04-18","4.2514","","","","","","","","","",""
"2007-04-19","4.2581","","","","","","","","","",""
"2007-04-20","4.2381","","","","","","","","","",""
"2007-04-23","4.2530","","","","","","","","","",""
"2007-04-24","4.2569","","","","","","","","","",""
"2007-04-25","4.2488","","","","","","","","","",""
"2007-04-26","4.2622","","","","","","","","","",""
"2007-04-27","4.2459","","","","","","","","","",""
"2007-04-30","4.2876","","","","","","","","","",""
"2007-05-01","4.2573","","","","","","","","","",""
"2007-05-02","4.2498","","","","","","","","","",""
"2007-05-03","4.2457","","","","","","","","","",""
"2007-05-04","4.2467","","","","","","","","","",""
"2007-05-07","4.2339","","","","","","","","","",""
"2007-05-08","4.2080","","","","","","","","","",""
"2007-05-09","4.2182","","","","","","","","","",""
"2007-05-10","4.1900","","","","","","","","","",""
"2007-05-11","4.2168","","","","","","","","","",""
"2007-05-14","4.2343","","","","","","","","","",""
"2007-05-15","4.2376","","","","","","","","","",""
"2007-05-16","4.2408","","","","","","","","","",""
"2007-05-17","4.2476","","","","","","","","","",""
"2007-05-18","4.2291","","","","","","","","","",""
"2007-05-22","4.2273","","","","","","","","","",""
"2007-05-23","4.2207","","","","","","","","","",""
"2007-05-24","4.2172","","","","","","","","","",""
"2007-05-25","4.2317","","","","","","","","","",""
"2007-05-28","4.2289","","","","","","","","","",""
"2007-05-29","4.2327","","","","","","","","","",""
"2007-05-30","4.2318","","","","","","","","","",""
"2007-05-31","4.2631","","","","","","","","","",""
"2007-06-01","4.2726","","","","","","","","","",""
"2007-06-04","4.2716","","","","","","","","","",""
"2007-06-05","4.2545","","","","","","","","","",""
"2007-06-06","4.2383","","","","","","","","","",""
"2007-06-07","4.2419","","","","","","","","","",""
"2007-06-08","4.2482","","","","","","","","","",""
"2007-06-11","4.2499","","","","","","","","","",""
"2007-06-12","4.2460","","","","","","","","","",""
"2007-06-13","4.2381","","","","","","","","","",""
"2007-06-14","4.2337","","","","","","","","","",""
"2007-06-15","4.2488","","","","","","","","","",""
"2007-06-18","4.2493","","","","","","","","","",""
"2007-06-19","4.2417","","","","","","","","","",""
"2007-06-20","4.2542","","","","","","","","","",""
"2007-06-21","4.2529","","","","","","","","","",""
"2007-06-22","4.2686","","","","","","","","","",""
"2007-06-25","4.2548","","","","","","","","","",""
"2007-06-26","4.2477","","","","","","","","","",""
"2007-06-27","4.2729","","","","","","","","","",""
"2007-06-28","4.2635","","","","","","","","","",""
"2007-06-29","4.2892","","","","","","","","","",""
"2007-07-03","4.2622","","","","","","","","","",""
"2007-07-04","4.2562","","","","","","","","","",""
"2007-07-05","4.2539","","","","","","","","","",""
"2007-07-06","4.2898","","","","","","","","","",""
"2007-07-09","4.2630","","","","","","","","","",""
"2007-07-10","4.5326","","","","","","","","","",""
"2007-07-11","4.5232","","","","","","","","","",""
"2007-07-12","4.5307","","","","","","","","","",""
"2007-07-13","4.5229","","","","","","","","","",""
"2007-07-16","4.5026","","","","","","","","","",""
"2007-07-17","4.5162","","","","","","","","","",""
"2007-07-18","4.5101","","","","","","","","","",""
"2007-07-19","4.4877","","","","","","","","","",""
"2007-07-20","4.5263","","","","","","","","","",""
"2007-07-23","4.5107","","","","","","","","","",""
"2007-07-24","4.5025","","","","","","","","","",""
"2007-07-25","4.5051","","","","","","","","","",""
"2007-07-26","4.5078","","","","","","","","","",""
"2007-07-27","4.5268","","","","","","","","","",""
"2007-07-30","4.5124","","","","","","","","","",""
"2007-07-31","4.5192","","","","","","","","","",""
"2007-08-01","4.5175","","","","","","","","","",""
"2007-08-02","4.5382","","","","","","","","","",""
"2007-08-03","4.5032","","","","","","","","","",""
"2007-08-07","4.5198","","","","","","","","","",""
"2007-08-08","4.5000","","","","","","","","","",""
"2007-08-09","4.5772","","","","","","","","","",""
"2007-08-10","4.5412","","","","","","","","","",""
"2007-08-13","4.5133","","","","","","","","","",""
"2007-08-14","4.4616","","","","","","","","","",""
"2007-08-15","4.4658","","","","","","","","","",""
"2007-08-16","4.4275","","","","","","","","","",""
"2007-08-17","4.3557","","","","","","","","","",""
"2007-08-20","4.4280","","","","","","","","","",""
"2007-08-21","4.4397","","","","","","","","","",""
"2007-08-22","4.4079","","","","","","","","","",""
"2007-08-23","4.4285","","","","","","","","","",""
"2007-08-24","4.4289","","","","","","","","","",""
"2007-08-27","4.3848","","","","","","","","","",""
"2007-08-28","4.3415","","","","","","","","","",""
"2007-08-29","4.3899","","","","","","","","","",""
"2007-08-30","4.3990","","","","","","","","","",""
"2007-08-31","4.4090","","","","","","","","","",""
"2007-09-04","4.4065","","","","","","","","","",""
"2007-09-05","4.4158","","","","","","","","","",""
"2007-09-06","4.4330","","","","","","","","","",""
"2007-09-07","4.4185","","","","","","","","","",""
"2007-09-10","4.3983","","","","","","","","","",""
"2007-09-11","4.4234","","","","","","","","","",""
"2007-09-12","4.4029","","","","","","","","","",""
"2007-09-13","4.3939","","","","","","","","","",""
"2007-09-14","4.3587","","","","","","","","","",""
"2007-09-17","4.4672","","","","","","","","","",""
"2007-09-18","4.4433","","","","","","","","","",""
"2007-09-19","4.4495","","","","","","","","","",""
"2007-09-20","4.4824","","","","","","","","","",""
"2007-09-21","4.4690","","","","","","","","","",""
"2007-09-24","4.4709","","","","","","","","","",""
"2007-09-25","4.4840","","","","","","","","","",""
"2007-09-26","4.4808","","","","","","","","","",""
"2007-09-27","4.5511","","","","","","","","","",""
"2007-09-28","4.5636","","","","","","","","","",""
"2007-10-01","4.5286","","","","","","","","","",""
"2007-10-02","4.5674","","","","","","","","","",""
"2007-10-03","4.5075","","","","","","","","","",""
